mun_code,mun_name,date,cases,cases_lag1,cases_lag2,cases_lag3,cases_lag4,cases_lag5,cases_lag6,cases_lag7,cases_lag8,cases_lag9
310620,Belo Horizonte,2015-08-20,9.0,25.0,23.0,45.0,53.0,81.0,93.0,161.0,258.0,409.0
355030,São Paulo,2015-08-20,26.0,44.0,42.0,61.0,90.0,77.0,88.0,141.0,91.0,155.0
310620,Belo Horizonte,2015-08-27,6.0,9.0,25.0,23.0,45.0,53.0,81.0,93.0,161.0,258.0
230440,Fortaleza,2015-08-27,146.0,216.0,273.0,332.0,333.0,384.0,514.0,702.0,795.0,1195.0
355030,São Paulo,2015-08-27,28.0,26.0,44.0,42.0,61.0,90.0,77.0,88.0,141.0,91.0
355030,São Paulo,2015-09-03,23.0,28.0,26.0,44.0,42.0,61.0,90.0,77.0,88.0,141.0
230440,Fortaleza,2015-09-03,120.0,146.0,216.0,273.0,332.0,333.0,384.0,514.0,702.0,795.0
310620,Belo Horizonte,2015-09-03,6.0,6.0,9.0,25.0,23.0,45.0,53.0,81.0,93.0,161.0
355030,São Paulo,2015-09-10,15.0,23.0,28.0,26.0,44.0,42.0,61.0,90.0,77.0,88.0
230440,Fortaleza,2015-09-10,103.0,120.0,146.0,216.0,273.0,332.0,333.0,384.0,514.0,702.0
310620,Belo Horizonte,2015-09-10,12.0,6.0,6.0,9.0,25.0,23.0,45.0,53.0,81.0,93.0
230440,Fortaleza,2015-09-17,85.0,103.0,120.0,146.0,216.0,273.0,332.0,333.0,384.0,514.0
355030,São Paulo,2015-09-17,25.0,15.0,23.0,28.0,26.0,44.0,42.0,61.0,90.0,77.0
310620,Belo Horizonte,2015-09-17,14.0,12.0,6.0,6.0,9.0,25.0,23.0,45.0,53.0,81.0
355030,São Paulo,2015-09-24,23.0,25.0,15.0,23.0,28.0,26.0,44.0,42.0,61.0,90.0
230440,Fortaleza,2015-09-24,63.0,85.0,103.0,120.0,146.0,216.0,273.0,332.0,333.0,384.0
310620,Belo Horizonte,2015-09-24,9.0,14.0,12.0,6.0,6.0,9.0,25.0,23.0,45.0,53.0
310620,Belo Horizonte,2015-10-01,11.0,9.0,14.0,12.0,6.0,6.0,9.0,25.0,23.0,45.0
355030,São Paulo,2015-10-01,33.0,23.0,25.0,15.0,23.0,28.0,26.0,44.0,42.0,61.0
230440,Fortaleza,2015-10-01,56.0,63.0,85.0,103.0,120.0,146.0,216.0,273.0,332.0,333.0
230440,Fortaleza,2015-10-08,45.0,56.0,63.0,85.0,103.0,120.0,146.0,216.0,273.0,332.0
355030,São Paulo,2015-10-08,28.0,33.0,23.0,25.0,15.0,23.0,28.0,26.0,44.0,42.0
310620,Belo Horizonte,2015-10-08,10.0,11.0,9.0,14.0,12.0,6.0,6.0,9.0,25.0,23.0
310620,Belo Horizonte,2015-10-15,15.0,10.0,11.0,9.0,14.0,12.0,6.0,6.0,9.0,25.0
230440,Fortaleza,2015-10-15,47.0,45.0,56.0,63.0,85.0,103.0,120.0,146.0,216.0,273.0
355030,São Paulo,2015-10-15,37.0,28.0,33.0,23.0,25.0,15.0,23.0,28.0,26.0,44.0
355030,São Paulo,2015-10-22,44.0,37.0,28.0,33.0,23.0,25.0,15.0,23.0,28.0,26.0
230440,Fortaleza,2015-10-22,34.0,47.0,45.0,56.0,63.0,85.0,103.0,120.0,146.0,216.0
310620,Belo Horizonte,2015-10-22,27.0,15.0,10.0,11.0,9.0,14.0,12.0,6.0,6.0,9.0
230440,Fortaleza,2015-10-29,20.0,34.0,47.0,45.0,56.0,63.0,85.0,103.0,120.0,146.0
355030,São Paulo,2015-10-29,38.0,44.0,37.0,28.0,33.0,23.0,25.0,15.0,23.0,28.0
310620,Belo Horizonte,2015-10-29,20.0,27.0,15.0,10.0,11.0,9.0,14.0,12.0,6.0,6.0
310620,Belo Horizonte,2015-11-05,22.0,20.0,27.0,15.0,10.0,11.0,9.0,14.0,12.0,6.0
355030,São Paulo,2015-11-05,25.0,38.0,44.0,37.0,28.0,33.0,23.0,25.0,15.0,23.0
230440,Fortaleza,2015-11-05,27.0,20.0,34.0,47.0,45.0,56.0,63.0,85.0,103.0,120.0
355030,São Paulo,2015-11-12,55.0,25.0,38.0,44.0,37.0,28.0,33.0,23.0,25.0,15.0
230440,Fortaleza,2015-11-12,27.0,27.0,20.0,34.0,47.0,45.0,56.0,63.0,85.0,103.0
310620,Belo Horizonte,2015-11-12,50.0,22.0,20.0,27.0,15.0,10.0,11.0,9.0,14.0,12.0
310620,Belo Horizonte,2015-11-19,79.0,50.0,22.0,20.0,27.0,15.0,10.0,11.0,9.0,14.0
355030,São Paulo,2015-11-19,63.0,55.0,25.0,38.0,44.0,37.0,28.0,33.0,23.0,25.0
230440,Fortaleza,2015-11-19,23.0,27.0,27.0,20.0,34.0,47.0,45.0,56.0,63.0,85.0
230440,Fortaleza,2015-11-26,23.0,23.0,27.0,27.0,20.0,34.0,47.0,45.0,56.0,63.0
355030,São Paulo,2015-11-26,96.0,63.0,55.0,25.0,38.0,44.0,37.0,28.0,33.0,23.0
310620,Belo Horizonte,2015-11-26,118.0,79.0,50.0,22.0,20.0,27.0,15.0,10.0,11.0,9.0
310620,Belo Horizonte,2015-12-03,144.0,118.0,79.0,50.0,22.0,20.0,27.0,15.0,10.0,11.0
230440,Fortaleza,2015-12-03,50.0,23.0,23.0,27.0,27.0,20.0,34.0,47.0,45.0,56.0
355030,São Paulo,2015-12-03,123.0,96.0,63.0,55.0,25.0,38.0,44.0,37.0,28.0,33.0
355030,São Paulo,2015-12-10,144.0,123.0,96.0,63.0,55.0,25.0,38.0,44.0,37.0,28.0
230440,Fortaleza,2015-12-10,41.0,50.0,23.0,23.0,27.0,27.0,20.0,34.0,47.0,45.0
310620,Belo Horizonte,2015-12-10,271.0,144.0,118.0,79.0,50.0,22.0,20.0,27.0,15.0,10.0
355030,São Paulo,2015-12-17,152.0,144.0,123.0,96.0,63.0,55.0,25.0,38.0,44.0,37.0
230440,Fortaleza,2015-12-17,46.0,41.0,50.0,23.0,23.0,27.0,27.0,20.0,34.0,47.0
310620,Belo Horizonte,2015-12-17,453.0,271.0,144.0,118.0,79.0,50.0,22.0,20.0,27.0,15.0
355030,São Paulo,2015-12-24,165.0,152.0,144.0,123.0,96.0,63.0,55.0,25.0,38.0,44.0
230440,Fortaleza,2015-12-24,41.0,46.0,41.0,50.0,23.0,23.0,27.0,27.0,20.0,34.0
310620,Belo Horizonte,2015-12-24,524.0,453.0,271.0,144.0,118.0,79.0,50.0,22.0,20.0,27.0
355030,São Paulo,2015-12-31,130.0,165.0,152.0,144.0,123.0,96.0,63.0,55.0,25.0,38.0
310620,Belo Horizonte,2015-12-31,436.0,524.0,453.0,271.0,144.0,118.0,79.0,50.0,22.0,20.0
230440,Fortaleza,2015-12-31,20.0,41.0,46.0,41.0,50.0,23.0,23.0,27.0,27.0,20.0
310620,Belo Horizonte,2016-01-07,7.0,436.0,524.0,453.0,271.0,144.0,118.0,79.0,50.0,22.0
355030,São Paulo,2016-01-07,91.0,130.0,165.0,152.0,144.0,123.0,96.0,63.0,55.0,25.0
230440,Fortaleza,2016-01-07,26.0,20.0,41.0,46.0,41.0,50.0,23.0,23.0,27.0,27.0
230440,Fortaleza,2016-01-08,72.0,26.0,20.0,41.0,46.0,41.0,50.0,23.0,23.0,27.0
310620,Belo Horizonte,2016-01-08,1999.0,7.0,436.0,524.0,453.0,271.0,144.0,118.0,79.0,50.0
355030,São Paulo,2016-01-08,333.0,91.0,130.0,165.0,152.0,144.0,123.0,96.0,63.0,55.0
355030,São Paulo,2016-01-15,348.0,333.0,91.0,130.0,165.0,152.0,144.0,123.0,96.0,63.0
310620,Belo Horizonte,2016-01-15,2579.0,1999.0,7.0,436.0,524.0,453.0,271.0,144.0,118.0,79.0
230440,Fortaleza,2016-01-15,91.0,72.0,26.0,20.0,41.0,46.0,41.0,50.0,23.0,23.0
310620,Belo Horizonte,2016-01-22,3102.0,2579.0,1999.0,7.0,436.0,524.0,453.0,271.0,144.0,118.0
230440,Fortaleza,2016-01-22,107.0,91.0,72.0,26.0,20.0,41.0,46.0,41.0,50.0,23.0
355030,São Paulo,2016-01-22,418.0,348.0,333.0,91.0,130.0,165.0,152.0,144.0,123.0,96.0
230440,Fortaleza,2016-01-29,186.0,107.0,91.0,72.0,26.0,20.0,41.0,46.0,41.0,50.0
310620,Belo Horizonte,2016-01-29,4318.0,3102.0,2579.0,1999.0,7.0,436.0,524.0,453.0,271.0,144.0
355030,São Paulo,2016-01-29,406.0,418.0,348.0,333.0,91.0,130.0,165.0,152.0,144.0,123.0
355030,São Paulo,2016-02-05,610.0,406.0,418.0,348.0,333.0,91.0,130.0,165.0,152.0,144.0
310620,Belo Horizonte,2016-02-05,6138.0,4318.0,3102.0,2579.0,1999.0,7.0,436.0,524.0,453.0,271.0
230440,Fortaleza,2016-02-05,193.0,186.0,107.0,91.0,72.0,26.0,20.0,41.0,46.0,41.0
310620,Belo Horizonte,2016-02-12,7301.0,6138.0,4318.0,3102.0,2579.0,1999.0,7.0,436.0,524.0,453.0
230440,Fortaleza,2016-02-12,182.0,193.0,186.0,107.0,91.0,72.0,26.0,20.0,41.0,46.0
355030,São Paulo,2016-02-12,771.0,610.0,406.0,418.0,348.0,333.0,91.0,130.0,165.0,152.0
355030,São Paulo,2016-02-19,945.0,771.0,610.0,406.0,418.0,348.0,333.0,91.0,130.0,165.0
310620,Belo Horizonte,2016-02-19,11115.0,7301.0,6138.0,4318.0,3102.0,2579.0,1999.0,7.0,436.0,524.0
230440,Fortaleza,2016-02-19,210.0,182.0,193.0,186.0,107.0,91.0,72.0,26.0,20.0,41.0
310620,Belo Horizonte,2016-02-26,13884.0,11115.0,7301.0,6138.0,4318.0,3102.0,2579.0,1999.0,7.0,436.0
355030,São Paulo,2016-02-26,1052.0,945.0,771.0,610.0,406.0,418.0,348.0,333.0,91.0,130.0
230440,Fortaleza,2016-02-26,267.0,210.0,182.0,193.0,186.0,107.0,91.0,72.0,26.0,20.0
230440,Fortaleza,2016-03-04,231.0,267.0,210.0,182.0,193.0,186.0,107.0,91.0,72.0,26.0
310620,Belo Horizonte,2016-03-04,12144.0,13884.0,11115.0,7301.0,6138.0,4318.0,3102.0,2579.0,1999.0,7.0
355030,São Paulo,2016-03-04,1259.0,1052.0,945.0,771.0,610.0,406.0,418.0,348.0,333.0,91.0
355030,São Paulo,2016-03-11,1096.0,1259.0,1052.0,945.0,771.0,610.0,406.0,418.0,348.0,333.0
230440,Fortaleza,2016-03-11,298.0,231.0,267.0,210.0,182.0,193.0,186.0,107.0,91.0,72.0
310620,Belo Horizonte,2016-03-11,12801.0,12144.0,13884.0,11115.0,7301.0,6138.0,4318.0,3102.0,2579.0,1999.0
310620,Belo Horizonte,2016-03-18,12987.0,12801.0,12144.0,13884.0,11115.0,7301.0,6138.0,4318.0,3102.0,2579.0
355030,São Paulo,2016-03-18,1260.0,1096.0,1259.0,1052.0,945.0,771.0,610.0,406.0,418.0,348.0
230440,Fortaleza,2016-03-18,317.0,298.0,231.0,267.0,210.0,182.0,193.0,186.0,107.0,91.0
310620,Belo Horizonte,2016-03-25,9719.0,12987.0,12801.0,12144.0,13884.0,11115.0,7301.0,6138.0,4318.0,3102.0
230440,Fortaleza,2016-03-25,323.0,317.0,298.0,231.0,267.0,210.0,182.0,193.0,186.0,107.0
355030,São Paulo,2016-03-25,1207.0,1260.0,1096.0,1259.0,1052.0,945.0,771.0,610.0,406.0,418.0
310620,Belo Horizonte,2016-04-01,11237.0,9719.0,12987.0,12801.0,12144.0,13884.0,11115.0,7301.0,6138.0,4318.0
355030,São Paulo,2016-04-01,1106.0,1207.0,1260.0,1096.0,1259.0,1052.0,945.0,771.0,610.0,406.0
230440,Fortaleza,2016-04-01,393.0,323.0,317.0,298.0,231.0,267.0,210.0,182.0,193.0,186.0
310620,Belo Horizonte,2016-04-08,12170.0,11237.0,9719.0,12987.0,12801.0,12144.0,13884.0,11115.0,7301.0,6138.0
230440,Fortaleza,2016-04-08,431.0,393.0,323.0,317.0,298.0,231.0,267.0,210.0,182.0,193.0
355030,São Paulo,2016-04-08,1208.0,1106.0,1207.0,1260.0,1096.0,1259.0,1052.0,945.0,771.0,610.0
230440,Fortaleza,2016-04-15,520.0,431.0,393.0,323.0,317.0,298.0,231.0,267.0,210.0,182.0
310620,Belo Horizonte,2016-04-15,9682.0,12170.0,11237.0,9719.0,12987.0,12801.0,12144.0,13884.0,11115.0,7301.0
355030,São Paulo,2016-04-15,1101.0,1208.0,1106.0,1207.0,1260.0,1096.0,1259.0,1052.0,945.0,771.0
230440,Fortaleza,2016-04-22,1156.0,520.0,431.0,393.0,323.0,317.0,298.0,231.0,267.0,210.0
355030,São Paulo,2016-04-22,1223.0,1101.0,1208.0,1106.0,1207.0,1260.0,1096.0,1259.0,1052.0,945.0
310620,Belo Horizonte,2016-04-22,7834.0,9682.0,12170.0,11237.0,9719.0,12987.0,12801.0,12144.0,13884.0,11115.0
310620,Belo Horizonte,2016-04-29,7177.0,7834.0,9682.0,12170.0,11237.0,9719.0,12987.0,12801.0,12144.0,13884.0
355030,São Paulo,2016-04-29,1473.0,1223.0,1101.0,1208.0,1106.0,1207.0,1260.0,1096.0,1259.0,1052.0
230440,Fortaleza,2016-04-29,1440.0,1156.0,520.0,431.0,393.0,323.0,317.0,298.0,231.0,267.0
310620,Belo Horizonte,2016-05-06,5513.0,7177.0,7834.0,9682.0,12170.0,11237.0,9719.0,12987.0,12801.0,12144.0
230440,Fortaleza,2016-05-06,1557.0,1440.0,1156.0,520.0,431.0,393.0,323.0,317.0,298.0,231.0
355030,São Paulo,2016-05-06,1091.0,1473.0,1223.0,1101.0,1208.0,1106.0,1207.0,1260.0,1096.0,1259.0
230440,Fortaleza,2016-05-13,1319.0,1557.0,1440.0,1156.0,520.0,431.0,393.0,323.0,317.0,298.0
310620,Belo Horizonte,2016-05-13,3182.0,5513.0,7177.0,7834.0,9682.0,12170.0,11237.0,9719.0,12987.0,12801.0
355030,São Paulo,2016-05-13,550.0,1091.0,1473.0,1223.0,1101.0,1208.0,1106.0,1207.0,1260.0,1096.0
355030,São Paulo,2016-05-20,394.0,550.0,1091.0,1473.0,1223.0,1101.0,1208.0,1106.0,1207.0,1260.0
310620,Belo Horizonte,2016-05-20,2040.0,3182.0,5513.0,7177.0,7834.0,9682.0,12170.0,11237.0,9719.0,12987.0
230440,Fortaleza,2016-05-20,1591.0,1319.0,1557.0,1440.0,1156.0,520.0,431.0,393.0,323.0,317.0
310620,Belo Horizonte,2016-05-27,1159.0,2040.0,3182.0,5513.0,7177.0,7834.0,9682.0,12170.0,11237.0,9719.0
355030,São Paulo,2016-05-27,262.0,394.0,550.0,1091.0,1473.0,1223.0,1101.0,1208.0,1106.0,1207.0
230440,Fortaleza,2016-05-27,1544.0,1591.0,1319.0,1557.0,1440.0,1156.0,520.0,431.0,393.0,323.0
230440,Fortaleza,2016-06-03,1179.0,1544.0,1591.0,1319.0,1557.0,1440.0,1156.0,520.0,431.0,393.0
310620,Belo Horizonte,2016-06-03,814.0,1159.0,2040.0,3182.0,5513.0,7177.0,7834.0,9682.0,12170.0,11237.0
355030,São Paulo,2016-06-03,164.0,262.0,394.0,550.0,1091.0,1473.0,1223.0,1101.0,1208.0,1106.0
230440,Fortaleza,2016-06-10,988.0,1179.0,1544.0,1591.0,1319.0,1557.0,1440.0,1156.0,520.0,431.0
355030,São Paulo,2016-06-10,69.0,164.0,262.0,394.0,550.0,1091.0,1473.0,1223.0,1101.0,1208.0
310620,Belo Horizonte,2016-06-10,523.0,814.0,1159.0,2040.0,3182.0,5513.0,7177.0,7834.0,9682.0,12170.0
355030,São Paulo,2016-06-17,49.0,69.0,164.0,262.0,394.0,550.0,1091.0,1473.0,1223.0,1101.0
310620,Belo Horizonte,2016-06-17,369.0,523.0,814.0,1159.0,2040.0,3182.0,5513.0,7177.0,7834.0,9682.0
230440,Fortaleza,2016-06-17,1044.0,988.0,1179.0,1544.0,1591.0,1319.0,1557.0,1440.0,1156.0,520.0
230440,Fortaleza,2016-06-24,709.0,1044.0,988.0,1179.0,1544.0,1591.0,1319.0,1557.0,1440.0,1156.0
310620,Belo Horizonte,2016-06-24,214.0,369.0,523.0,814.0,1159.0,2040.0,3182.0,5513.0,7177.0,7834.0
355030,São Paulo,2016-06-24,26.0,49.0,69.0,164.0,262.0,394.0,550.0,1091.0,1473.0,1223.0
355030,São Paulo,2016-07-01,43.0,26.0,49.0,69.0,164.0,262.0,394.0,550.0,1091.0,1473.0
310620,Belo Horizonte,2016-07-01,124.0,214.0,369.0,523.0,814.0,1159.0,2040.0,3182.0,5513.0,7177.0
230440,Fortaleza,2016-07-01,738.0,709.0,1044.0,988.0,1179.0,1544.0,1591.0,1319.0,1557.0,1440.0
355030,São Paulo,2016-07-08,40.0,43.0,26.0,49.0,69.0,164.0,262.0,394.0,550.0,1091.0
230440,Fortaleza,2016-07-08,841.0,738.0,709.0,1044.0,988.0,1179.0,1544.0,1591.0,1319.0,1557.0
310620,Belo Horizonte,2016-07-08,106.0,124.0,214.0,369.0,523.0,814.0,1159.0,2040.0,3182.0,5513.0
355030,São Paulo,2016-07-15,35.0,40.0,43.0,26.0,49.0,69.0,164.0,262.0,394.0,550.0
230440,Fortaleza,2016-07-15,653.0,841.0,738.0,709.0,1044.0,988.0,1179.0,1544.0,1591.0,1319.0
310620,Belo Horizonte,2016-07-15,76.0,106.0,124.0,214.0,369.0,523.0,814.0,1159.0,2040.0,3182.0
355030,São Paulo,2016-07-22,16.0,35.0,40.0,43.0,26.0,49.0,69.0,164.0,262.0,394.0
310620,Belo Horizonte,2016-07-22,73.0,76.0,106.0,124.0,214.0,369.0,523.0,814.0,1159.0,2040.0
230440,Fortaleza,2016-07-22,695.0,653.0,841.0,738.0,709.0,1044.0,988.0,1179.0,1544.0,1591.0
355030,São Paulo,2016-07-29,18.0,16.0,35.0,40.0,43.0,26.0,49.0,69.0,164.0,262.0
230440,Fortaleza,2016-07-29,607.0,695.0,653.0,841.0,738.0,709.0,1044.0,988.0,1179.0,1544.0
310620,Belo Horizonte,2016-07-29,43.0,73.0,76.0,106.0,124.0,214.0,369.0,523.0,814.0,1159.0
355030,São Paulo,2016-08-05,28.0,18.0,16.0,35.0,40.0,43.0,26.0,49.0,69.0,164.0
310620,Belo Horizonte,2016-08-05,25.0,43.0,73.0,76.0,106.0,124.0,214.0,369.0,523.0,814.0
230440,Fortaleza,2016-08-05,548.0,607.0,695.0,653.0,841.0,738.0,709.0,1044.0,988.0,1179.0
230440,Fortaleza,2016-08-12,432.0,548.0,607.0,695.0,653.0,841.0,738.0,709.0,1044.0,988.0
310620,Belo Horizonte,2016-08-12,26.0,25.0,43.0,73.0,76.0,106.0,124.0,214.0,369.0,523.0
355030,São Paulo,2016-08-12,25.0,28.0,18.0,16.0,35.0,40.0,43.0,26.0,49.0,69.0
355030,São Paulo,2016-08-19,25.0,25.0,28.0,18.0,16.0,35.0,40.0,43.0,26.0,49.0
310620,Belo Horizonte,2016-08-19,39.0,26.0,25.0,43.0,73.0,76.0,106.0,124.0,214.0,369.0
230440,Fortaleza,2016-08-19,472.0,432.0,548.0,607.0,695.0,653.0,841.0,738.0,709.0,1044.0
230440,Fortaleza,2016-08-26,379.0,472.0,432.0,548.0,607.0,695.0,653.0,841.0,738.0,709.0
355030,São Paulo,2016-08-26,34.0,25.0,25.0,28.0,18.0,16.0,35.0,40.0,43.0,26.0
310620,Belo Horizonte,2016-08-26,21.0,39.0,26.0,25.0,43.0,73.0,76.0,106.0,124.0,214.0
355030,São Paulo,2016-09-02,27.0,34.0,25.0,25.0,28.0,18.0,16.0,35.0,40.0,43.0
230440,Fortaleza,2016-09-02,241.0,379.0,472.0,432.0,548.0,607.0,695.0,653.0,841.0,738.0
310620,Belo Horizonte,2016-09-02,19.0,21.0,39.0,26.0,25.0,43.0,73.0,76.0,106.0,124.0
230440,Fortaleza,2016-09-09,219.0,241.0,379.0,472.0,432.0,548.0,607.0,695.0,653.0,841.0
355030,São Paulo,2016-09-09,37.0,27.0,34.0,25.0,25.0,28.0,18.0,16.0,35.0,40.0
310620,Belo Horizonte,2016-09-09,27.0,19.0,21.0,39.0,26.0,25.0,43.0,73.0,76.0,106.0
355030,São Paulo,2016-09-16,24.0,37.0,27.0,34.0,25.0,25.0,28.0,18.0,16.0,35.0
230440,Fortaleza,2016-09-16,241.0,219.0,241.0,379.0,472.0,432.0,548.0,607.0,695.0,653.0
310620,Belo Horizonte,2016-09-16,24.0,27.0,19.0,21.0,39.0,26.0,25.0,43.0,73.0,76.0
355030,São Paulo,2016-09-23,33.0,24.0,37.0,27.0,34.0,25.0,25.0,28.0,18.0,16.0
230440,Fortaleza,2016-09-23,265.0,241.0,219.0,241.0,379.0,472.0,432.0,548.0,607.0,695.0
310620,Belo Horizonte,2016-09-23,19.0,24.0,27.0,19.0,21.0,39.0,26.0,25.0,43.0,73.0
355030,São Paulo,2016-09-30,24.0,33.0,24.0,37.0,27.0,34.0,25.0,25.0,28.0,18.0
230440,Fortaleza,2016-09-30,219.0,265.0,241.0,219.0,241.0,379.0,472.0,432.0,548.0,607.0
310620,Belo Horizonte,2016-09-30,14.0,19.0,24.0,27.0,19.0,21.0,39.0,26.0,25.0,43.0
355030,São Paulo,2016-10-07,25.0,24.0,33.0,24.0,37.0,27.0,34.0,25.0,25.0,28.0
230440,Fortaleza,2016-10-07,218.0,219.0,265.0,241.0,219.0,241.0,379.0,472.0,432.0,548.0
310620,Belo Horizonte,2016-10-07,14.0,14.0,19.0,24.0,27.0,19.0,21.0,39.0,26.0,25.0
355030,São Paulo,2016-10-14,34.0,25.0,24.0,33.0,24.0,37.0,27.0,34.0,25.0,25.0
310620,Belo Horizonte,2016-10-14,23.0,14.0,14.0,19.0,24.0,27.0,19.0,21.0,39.0,26.0
230440,Fortaleza,2016-10-14,160.0,218.0,219.0,265.0,241.0,219.0,241.0,379.0,472.0,432.0
355030,São Paulo,2016-10-21,43.0,34.0,25.0,24.0,33.0,24.0,37.0,27.0,34.0,25.0
230440,Fortaleza,2016-10-21,150.0,160.0,218.0,219.0,265.0,241.0,219.0,241.0,379.0,472.0
310620,Belo Horizonte,2016-10-21,28.0,23.0,14.0,14.0,19.0,24.0,27.0,19.0,21.0,39.0
310620,Belo Horizonte,2016-10-28,32.0,28.0,23.0,14.0,14.0,19.0,24.0,27.0,19.0,21.0
230440,Fortaleza,2016-10-28,152.0,150.0,160.0,218.0,219.0,265.0,241.0,219.0,241.0,379.0
355030,São Paulo,2016-10-28,53.0,43.0,34.0,25.0,24.0,33.0,24.0,37.0,27.0,34.0
310620,Belo Horizonte,2016-11-04,38.0,32.0,28.0,23.0,14.0,14.0,19.0,24.0,27.0,19.0
230440,Fortaleza,2016-11-04,175.0,152.0,150.0,160.0,218.0,219.0,265.0,241.0,219.0,241.0
355030,São Paulo,2016-11-04,48.0,53.0,43.0,34.0,25.0,24.0,33.0,24.0,37.0,27.0
310620,Belo Horizonte,2016-11-11,29.0,38.0,32.0,28.0,23.0,14.0,14.0,19.0,24.0,27.0
230440,Fortaleza,2016-11-11,196.0,175.0,152.0,150.0,160.0,218.0,219.0,265.0,241.0,219.0
355030,São Paulo,2016-11-11,72.0,48.0,53.0,43.0,34.0,25.0,24.0,33.0,24.0,37.0
355030,São Paulo,2016-11-18,56.0,72.0,48.0,53.0,43.0,34.0,25.0,24.0,33.0,24.0
230440,Fortaleza,2016-11-18,211.0,196.0,175.0,152.0,150.0,160.0,218.0,219.0,265.0,241.0
310620,Belo Horizonte,2016-11-18,40.0,29.0,38.0,32.0,28.0,23.0,14.0,14.0,19.0,24.0
310620,Belo Horizonte,2016-11-25,42.0,40.0,29.0,38.0,32.0,28.0,23.0,14.0,14.0,19.0
230440,Fortaleza,2016-11-25,175.0,211.0,196.0,175.0,152.0,150.0,160.0,218.0,219.0,265.0
355030,São Paulo,2016-11-25,61.0,56.0,72.0,48.0,53.0,43.0,34.0,25.0,24.0,33.0
230440,Fortaleza,2016-12-02,202.0,175.0,211.0,196.0,175.0,152.0,150.0,160.0,218.0,219.0
355030,São Paulo,2016-12-02,69.0,61.0,56.0,72.0,48.0,53.0,43.0,34.0,25.0,24.0
310620,Belo Horizonte,2016-12-02,41.0,42.0,40.0,29.0,38.0,32.0,28.0,23.0,14.0,14.0
310620,Belo Horizonte,2016-12-09,61.0,41.0,42.0,40.0,29.0,38.0,32.0,28.0,23.0,14.0
230440,Fortaleza,2016-12-09,202.0,202.0,175.0,211.0,196.0,175.0,152.0,150.0,160.0,218.0
355030,São Paulo,2016-12-09,52.0,69.0,61.0,56.0,72.0,48.0,53.0,43.0,34.0,25.0
230440,Fortaleza,2016-12-16,168.0,202.0,202.0,175.0,211.0,196.0,175.0,152.0,150.0,160.0
355030,São Paulo,2016-12-16,69.0,52.0,69.0,61.0,56.0,72.0,48.0,53.0,43.0,34.0
310620,Belo Horizonte,2016-12-16,60.0,61.0,41.0,42.0,40.0,29.0,38.0,32.0,28.0,23.0
230440,Fortaleza,2016-12-23,115.0,168.0,202.0,202.0,175.0,211.0,196.0,175.0,152.0,150.0
355030,São Paulo,2016-12-23,81.0,69.0,52.0,69.0,61.0,56.0,72.0,48.0,53.0,43.0
310620,Belo Horizonte,2016-12-23,108.0,60.0,61.0,41.0,42.0,40.0,29.0,38.0,32.0,28.0
230440,Fortaleza,2016-12-30,74.0,115.0,168.0,202.0,202.0,175.0,211.0,196.0,175.0,152.0
355030,São Paulo,2016-12-30,208.0,81.0,69.0,52.0,69.0,61.0,56.0,72.0,48.0,53.0
310620,Belo Horizonte,2016-12-30,530.0,108.0,60.0,61.0,41.0,42.0,40.0,29.0,38.0,32.0
